case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index,Part_Desc_,Rework,Work_Order_Qty,label,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Case4,Turning & Milling - Machine 5,ID4529,3/14/12 15:43,Variant 174,174,Cable Head,missing,15,regular,D,Machine 5 - Turning & Milling,0,0,24,943,3,2,15,21,584,4,20
Case4,Turning & Milling - Machine 5,ID4429,3/14/12 23:37,Variant 174,174,Cable Head,missing,15,regular,D,Machine 5 - Turning & Milling,9,0,463,1417,3,2,23,474,1058,5,21
Case4,Turning & Milling - Machine 5,ID4932,3/15/12 3:08,Variant 174,174,Cable Head,missing,15,regular,D,Machine 5 - Turning & Milling,5,0,210,188,3,3,3,211,1269,6,21
Case4,Turning & Milling Q.C.,ID4493,3/15/12 9:16,Variant 174,174,Cable Head,missing,15,regular,D,Quality Check 1,0,0,61,556,3,3,9,368,1637,7,22
Case4,Laser Marking - Machine 7,ID0998,3/15/12 10:56,Variant 174,174,Cable Head,missing,15,regular,D,Machine 7- Laser Marking,1,0,1,656,3,3,10,100,1737,8,22
Case4,Turning & Milling Q.C.,ID4493,3/15/12 12:17,Variant 174,174,Cable Head,missing,15,regular,D,Quality Check 1,14,0,75,737,3,3,12,81,1818,9,21
Case4,Laser Marking - Machine 7,ID0998,3/15/12 12:18,Variant 174,174,Cable Head,missing,15,regular,D,Machine 7- Laser Marking,14,0,75,738,3,3,12,1,1819,10,20
Case53,Turning & Milling - Machine 8,ID0997,3/14/12 15:56,Variant 175,175,other,missing,10,deviant,S,Machine 8 - Turning & Milling,0,0,126,956,3,2,15,0,0,1,21
Case53,Turning & Milling - Machine 8,ID4219,3/14/12 17:32,Variant 175,175,other,missing,10,deviant,S,Machine 8 - Turning & Milling,0,0,68,1052,3,2,17,96,96,2,21
Case53,Turning & Milling - Machine 8,ID4219,3/14/12 18:52,Variant 175,175,other,missing,10,deviant,B,Machine 8 - Turning & Milling,0,0,79,1132,3,2,18,80,176,3,21
Case53,Turning & Milling - Machine 8,ID4219,3/14/12 20:53,Variant 175,175,other,missing,10,deviant,S,Machine 8 - Turning & Milling,1,0,120,1253,3,2,20,121,297,4,21
Case53,Turning & Milling - Machine 8,ID4219,3/14/12 22:39,Variant 175,175,other,missing,10,deviant,D,Machine 8 - Turning & Milling,9,0,105,1359,3,2,22,106,403,5,21
Case53,Turning & Milling - Machine 8,ID4219,3/15/12 2:26,Variant 175,175,other,missing,10,deviant,S,Machine 8 - Turning & Milling,0,0,227,146,3,3,2,227,630,6,21
Case53,Turning & Milling - Machine 8,ID0997,3/15/12 8:00,Variant 175,175,other,missing,10,deviant,S,Machine 8 - Turning & Milling,0,0,60,480,3,3,8,0,964,7,22
Case53,Turning & Milling Q.C.,ID4287,3/15/12 8:00,Variant 175,175,other,missing,10,deviant,D,Quality Check 1,0,0,60,480,3,3,8,334,964,8,22
Case53,Turning & Milling - Machine 8,ID0997,3/15/12 11:30,Variant 175,175,other,missing,10,deviant,D,Machine 8 - Turning & Milling,9,0,210,690,3,3,11,210,1174,9,21
Case113,other,ID4932,3/15/12 6:49,Variant 176,176,Cable Head,missing,28,regular,S,Machine 5 - Turning & Milling,0,0,220,409,3,3,6,0,0,1,22
Case113,Turning & Milling - Machine 5,ID4529,3/15/12 15:56,Variant 176,176,Cable Head,missing,28,regular,S,Machine 5 - Turning & Milling,28,0,530,956,3,3,15,547,547,2,22
Case113,Turning & Milling Q.C.,ID4493,3/16/12 11:04,Variant 176,176,Cable Head,missing,28,regular,D,Quality Check 1,28,0,241,664,3,4,11,1148,1695,3,22
Case113,Laser Marking - Machine 7,ID0998,3/16/12 11:39,Variant 176,176,Cable Head,missing,28,regular,D,Machine 7- Laser Marking,28,0,24,699,3,4,11,35,1730,4,21
Case139,Round Grinding - Q.C.,ID4493,3/15/12 7:45,Variant 10,10,Cable Head,missing,247,regular,D,Quality Check 1,245,0,62,465,3,3,7,0,0,1,22
Case71,Turning & Milling - Machine 10,ID4641,3/15/12 12:26,Variant 177,177,Spur Gear,missing,39,regular,S,Machine 10 - Grinding,1,0,143,746,3,3,12,0,0,1,21
Case71,Turning & Milling - Machine 10,ID4641,3/15/12 15:43,Variant 177,177,Spur Gear,missing,39,regular,D,Machine 10 - Grinding,11,0,197,943,3,3,15,197,197,2,21
Case71,Packing,ID4820,3/22/12 1:00,Variant 177,177,Spur Gear,missing,39,regular,D,Packing,12,0,60,60,3,3,1,9197,9394,3,17
Case71,Turning Q.C.,ID4618,3/22/12 9:47,Variant 177,177,Spur Gear,missing,39,regular,D,Quality Check 1,12,0,4,587,3,3,9,527,9921,4,17
Case71,Laser Marking - Machine 7,ID0998,3/22/12 11:00,Variant 177,177,Spur Gear,missing,39,regular,D,Machine 7- Laser Marking,12,0,36,660,3,3,11,73,9994,5,17
Case71,Flat Grinding - Machine 11,ID0998,3/22/12 14:50,Variant 177,177,Spur Gear,missing,39,regular,D,Machine 11 - Grinding,12,0,1,890,3,3,14,230,10224,6,15
Case71,Final Inspection Q.C.,ID4618,3/22/12 16:06,Variant 177,177,Spur Gear,missing,39,regular,D,Quality Check 1,12,0,75,966,3,3,16,76,10300,7,16
Case106,Turning & Milling - Machine 8,ID0997,3/15/12 15:44,Variant 178,178,Ballnut,missing,39,regular,S,Machine 8 - Turning & Milling,0,0,330,944,3,3,15,0,0,1,22
Case106,Turning & Milling - Machine 8,ID4219,3/15/12 20:38,Variant 178,178,Ballnut,missing,39,regular,D,Machine 8 - Turning & Milling,39,0,223,1238,3,3,20,294,294,2,22
Case106,Turning & Milling Q.C.,ID4618,3/19/12 7:28,Variant 178,178,Ballnut,missing,39,regular,D,Quality Check 1,39,0,28,448,3,0,7,4970,5264,3,22
Case106,Laser Marking - Machine 7,ID0998,3/19/12 10:51,Variant 178,178,Ballnut,missing,39,regular,D,Machine 7- Laser Marking,39,0,73,651,3,0,10,203,5467,4,21
Case106,Flat Grinding - Machine 11,ID4882,3/19/12 15:20,Variant 178,178,Ballnut,missing,39,regular,D,Machine 11 - Grinding,39,0,38,920,3,0,15,269,5736,5,20
Case106,Final Inspection Q.C.,ID4618,3/21/12 17:57,Variant 178,178,Ballnut,missing,39,regular,D,Quality Check 1,0,0,150,1077,3,2,17,3037,8773,6,19
Case106,Packing,ID4820,3/22/12 1:00,Variant 178,178,Ballnut,missing,39,regular,D,Packing,39,0,60,60,3,3,1,423,9196,7,17
Case106,Final Inspection Q.C.,ID4618,3/22/12 13:05,Variant 178,178,Ballnut,missing,39,regular,D,Quality Check 1,39,0,75,785,3,3,13,725,9921,8,15
Case64,Turning & Milling - Machine 5,ID4429,3/15/12 23:59,Variant 179,179,Cable Head,missing,260,regular,S,Machine 5 - Turning & Milling,2,0,450,1439,3,3,23,0,0,1,23
Case64,Turning & Milling - Machine 5,ID4932,3/16/12 7:00,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,37,0,400,420,3,4,7,421,421,2,23
Case64,Turning & Milling - Machine 5,ID4529,3/16/12 12:49,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,30,0,339,769,3,4,12,349,770,3,21
Case64,Turning & Milling - Machine 5,ID4932,3/17/12 15:00,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,52,0,397,900,3,5,15,1571,2341,4,21
Case64,Turning & Milling - Machine 5,ID4932,3/18/12 16:04,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,6,0,162,964,3,6,16,1504,3845,5,21
Case64,Turning & Milling - Machine 5,ID4429,3/18/12 17:59,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,12,0,79,1079,3,6,17,115,3960,6,22
Case64,Turning & Milling - Machine 5,ID4529,3/18/12 20:08,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,0,0,1,1208,3,6,20,129,4089,7,22
Case64,Turning & Milling - Machine 5,ID4529,3/19/12 6:10,Variant 179,179,Cable Head,missing,260,regular,D,Machine 5 - Turning & Milling,70,0,602,370,3,0,6,602,4691,8,22
Case60,Turning - Machine 8,ID4219,3/16/12 0:10,Variant 180,180,Assembly 1,missing,15,regular,S,Machine 8 - Turning & Milling,0,0,107,10,3,4,0,0,0,1,24
Case60,Lapping - Machine 1,ID0998,3/16/12 7:20,Variant 180,180,Assembly 1,missing,15,regular,D,Machine 1 - Lapping,15,0,20,440,3,4,7,430,430,2,22
Case60,Turning - Machine 8,ID0997,3/16/12 12:30,Variant 180,180,Assembly 1,missing,15,regular,S,Machine 8 - Turning & Milling,0,0,157,750,3,4,12,310,740,3,21
Case60,Turning Q.C.,ID4287,3/18/12 8:00,Variant 180,180,Assembly 1,missing,15,regular,S,Quality Check 1,0,0,60,480,3,6,8,2610,3350,4,20
Case60,Turning - Machine 8,ID4219,3/18/12 8:39,Variant 180,180,Assembly 1,missing,15,regular,B,Machine 8 - Turning & Milling,0,0,98,519,3,6,8,39,3389,5,20
Case60,Turning - Machine 8,ID0997,3/18/12 23:30,Variant 180,180,Assembly 1,missing,15,regular,S,Machine 8 - Turning & Milling,15,0,399,1410,3,6,23,891,4280,6,22
Case60,Turning Q.C.,ID4287,3/19/12 17:58,Variant 180,180,Assembly 1,missing,15,regular,D,Quality Check 1,0,0,58,1078,3,0,17,1108,5388,7,20
Case60,Turning Q.C.,ID4287,3/20/12 8:00,Variant 180,180,Assembly 1,missing,15,regular,D,Quality Check 1,15,0,46,480,3,1,8,842,6230,8,20
Case60,Lapping - Machine 1,ID0998,3/20/12 12:35,Variant 180,180,Assembly 1,missing,15,regular,D,Machine 1 - Lapping,15,0,36,755,3,1,12,275,6505,9,18
Case60,Laser Marking - Machine 7,ID4882,3/20/12 12:47,Variant 180,180,Assembly 1,missing,15,regular,D,Machine 7- Laser Marking,15,0,11,767,3,1,12,12,6517,10,18
Case60,Final Inspection Q.C.,ID4287,3/20/12 14:30,Variant 180,180,Assembly 1,missing,15,regular,D,Quality Check 1,0,0,60,870,3,1,14,103,6620,11,17
Case60,Final Inspection Q.C.,ID4287,3/20/12 17:05,Variant 180,180,Assembly 1,missing,15,regular,D,Quality Check 1,15,0,1,1025,3,1,17,155,6775,12,19
Case60,Packing,ID4820,3/21/12 1:00,Variant 180,180,Assembly 1,missing,15,regular,D,Packing,15,0,60,60,3,2,1,475,7250,13,19
Case96,Turning & Milling Q.C.,ID4287,3/18/12 13:53,Variant 181,181,Ballnut,missing,200,regular,D,Quality Check 1,0,0,113,833,3,6,13,0,0,1,21
Case96,Turning & Milling Q.C.,ID4287,3/27/12 17:41,Variant 181,181,Ballnut,missing,200,regular,D,Quality Check 1,200,0,149,1061,3,1,17,13188,13188,2,11
Case96,Lapping - Machine 1,ID4882,3/28/12 1:15,Variant 181,181,Ballnut,missing,200,regular,D,Machine 1 - Lapping,0,0,75,75,3,2,1,454,13642,3,11
Case96,Lapping - Machine 1,ID4882,3/28/12 10:13,Variant 181,181,Ballnut,missing,200,regular,D,Machine 1 - Lapping,50,0,69,613,3,2,10,538,14180,4,11
Case96,Laser Marking - Machine 7,ID4718,3/28/12 12:00,Variant 181,181,Ballnut,missing,200,regular,D,Machine 7- Laser Marking,200,0,150,720,3,2,12,107,14287,5,11
Case96,Lapping - Machine 1,ID0998,3/28/12 13:22,Variant 181,181,Ballnut,missing,200,regular,D,Machine 1 - Lapping,150,0,162,802,3,2,13,82,14369,6,10
Case96,Packing,other,3/29/12 1:00,Variant 181,181,Ballnut,missing,200,regular,D,Packing,189,0,60,60,3,3,1,0,15067,7,10
Case96,Packing,ID4820,3/29/12 1:00,Variant 181,181,Ballnut,missing,200,regular,D,Packing,11,0,60,60,3,3,1,698,15067,8,10
Case96,Final Inspection Q.C.,ID4287,3/29/12 8:40,Variant 181,181,Ballnut,missing,200,regular,D,Quality Check 1,200,0,100,520,3,3,8,460,15527,9,9
Case59,Turning & Milling - Machine 6,ID4794,3/18/12 15:54,Variant 182,182,Ballnut,missing,10,deviant,S,Machine 6 - Turning & Milling,2,0,367,954,3,6,15,0,0,1,21
Case59,Turning & Milling - Machine 6,ID4429,3/18/12 17:59,Variant 182,182,Ballnut,missing,10,deviant,D,Machine 6 - Turning & Milling,7,0,108,1079,3,6,17,125,125,2,22
Case59,Turning & Milling - Machine 6,ID4529,3/18/12 21:18,Variant 182,182,Ballnut,missing,10,deviant,D,Machine 6 - Turning & Milling,1,0,57,1278,3,6,21,199,324,3,22
Case59,Turning & Milling Q.C.,ID4618,3/21/12 10:10,Variant 182,182,Ballnut,missing,10,deviant,D,Quality Check 1,7,0,50,610,3,2,10,3652,3976,4,19
Case59,Laser Marking - Machine 7,ID4718,3/21/12 14:56,Variant 182,182,Ballnut,missing,10,deviant,D,Machine 7- Laser Marking,7,0,5,896,3,2,14,286,4262,5,18
Case59,Lapping - Machine 1,ID0420,3/21/12 17:35,Variant 182,182,Ballnut,missing,10,deviant,D,Machine 1 - Lapping,7,0,38,1055,3,2,17,159,4421,6,19
Case59,Packing,ID4820,3/22/12 1:00,Variant 182,182,Ballnut,missing,10,deviant,D,Packing,7,0,60,60,3,3,1,445,4866,7,17
Case59,Final Inspection Q.C.,ID4618,3/22/12 11:08,Variant 182,182,Ballnut,missing,10,deviant,D,Quality Check 1,7,0,101,668,3,3,11,608,5474,8,16
Case54,Turning & Milling - Machine 4,ID4429,3/18/12 16:10,Variant 183,183,Ballnut,missing,24,deviant,S,Machine 4 - Turning & Milling,0,0,406,970,3,6,16,0,0,1,22
Case54,Turning & Milling - Machine 4,ID4167,3/18/12 23:46,Variant 183,183,Ballnut,missing,24,deviant,S,Machine 4 - Turning & Milling,0,0,218,1426,3,6,23,456,456,2,22
Case54,Turning & Milling - Machine 4,ID4932,3/19/12 8:17,Variant 183,183,Ballnut,missing,24,deviant,S,Machine 4 - Turning & Milling,0,0,45,497,3,0,8,511,967,3,22
Case54,Turning & Milling Q.C.,ID4287,3/19/12 13:38,Variant 183,183,Ballnut,missing,24,deviant,S,Quality Check 1,0,0,59,818,3,0,13,321,1288,4,20
Case54,Turning & Milling - Machine 4,ID4932,3/19/12 16:04,Variant 183,183,Ballnut,missing,24,deviant,D,Machine 4 - Turning & Milling,11,0,387,964,3,0,16,146,1434,5,20
Case54,Turning & Milling - Machine 4,ID4167,3/19/12 22:59,Variant 183,183,Ballnut,missing,24,deviant,D,Machine 4 - Turning & Milling,13,0,414,1379,3,0,22,415,1849,6,19
Case174,Turning & Milling - Machine 6,ID4529,3/19/12 2:14,Variant 184,184,Ballnut,missing,55,deviant,S,Machine 6 - Turning & Milling,0,0,272,134,3,0,2,0,0,1,23
Case174,Turning & Milling - Machine 6,ID4794,3/19/12 12:12,Variant 184,184,Ballnut,missing,55,deviant,S,Machine 6 - Turning & Milling,1,0,292,732,3,0,12,598,598,2,20
Case174,Turning & Milling Q.C.,ID4287,3/19/12 12:37,Variant 184,184,Ballnut,missing,55,deviant,S,Quality Check 1,0,0,67,757,3,0,12,25,623,3,20
Case174,Turning & Milling - Machine 6,ID4794,3/19/12 16:01,Variant 184,184,Ballnut,missing,55,deviant,D,Machine 6 - Turning & Milling,7,0,229,961,3,0,16,204,827,4,20
Case174,Turning & Milling - Machine 6,ID4718,3/19/12 17:49,Variant 184,184,Ballnut,missing,55,deviant,D,Machine 6 - Turning & Milling,4,0,69,1069,3,0,17,108,935,5,20
Case174,Turning & Milling - Machine 6,ID0997,3/19/12 23:28,Variant 184,184,Ballnut,missing,55,deviant,D,Machine 6 - Turning & Milling,15,0,211,1408,3,0,23,339,1274,6,19
Case174,Turning & Milling - Machine 6,ID4529,3/20/12 6:40,Variant 184,184,Ballnut,missing,55,deviant,D,Machine 6 - Turning & Milling,15,0,217,400,3,1,6,432,1706,7,20
Case174,Turning & Milling - Machine 6,ID4794,3/20/12 13:29,Variant 184,184,Ballnut,missing,55,deviant,D,Machine 6 - Turning & Milling,13,0,364,809,3,1,13,409,2115,8,17
Case140,Turning & Milling - Machine 5,ID4429,3/19/12 17:59,Variant 3,3,Cable Head,missing,5,deviant,S,Machine 5 - Turning & Milling,2,0,645,1079,3,0,17,0,0,1,21
Case140,Turning & Milling - Machine 5,ID4167,3/19/12 21:35,Variant 3,3,Cable Head,missing,5,deviant,D,Machine 5 - Turning & Milling,3,0,75,1295,3,0,21,216,216,2,20
Case104,Turning & Milling - Machine 5,ID4529,3/20/12 2:26,Variant 185,185,Cable Head,missing,33,regular,S,Machine 5 - Turning & Milling,1,0,343,146,3,1,2,0,0,1,20
Case104,Turning & Milling - Machine 5,ID4529,3/20/12 6:41,Variant 185,185,Cable Head,missing,33,regular,D,Machine 5 - Turning & Milling,19,0,254,401,3,1,6,255,255,2,20
Case104,Turning & Milling - Machine 5,ID4429,3/20/12 11:07,Variant 185,185,Cable Head,missing,33,regular,D,Machine 5 - Turning & Milling,13,0,247,667,3,1,11,266,521,3,18
Case104,Turning & Milling Q.C.,ID4493,3/20/12 11:54,Variant 185,185,Cable Head,missing,33,regular,D,Quality Check 1,0,0,120,714,3,1,11,47,568,4,18
Case104,Turning & Milling Q.C.,ID4493,3/21/12 7:41,Variant 185,185,Cable Head,missing,33,regular,D,Quality Check 1,33,0,46,461,3,2,7,1187,1755,5,20
Case104,Laser Marking - Machine 7,ID4718,3/21/12 9:49,Variant 185,185,Cable Head,missing,33,regular,D,Machine 7- Laser Marking,33,0,28,589,3,2,9,128,1883,6,19
Case124,Turning & Milling - Machine 4,ID4932,3/20/12 14:34,Variant 186,186,Ballnut,missing,12,regular,S,Machine 4 - Turning & Milling,1,0,455,874,3,1,14,0,0,1,18
Case124,Turning & Milling - Machine 4,ID4932,3/20/12 15:58,Variant 186,186,Ballnut,missing,12,regular,D,Machine 4 - Turning & Milling,2,0,83,958,3,1,15,84,84,2,19
Case124,Turning & Milling - Machine 4,ID4429,3/20/12 17:54,Variant 186,186,Ballnut,missing,12,regular,D,Machine 4 - Turning & Milling,0,0,115,1074,3,1,17,116,200,3,19
Case124,Turning & Milling - Machine 4,ID4167,3/20/12 22:36,Variant 186,186,Ballnut,missing,12,regular,D,Machine 4 - Turning & Milling,9,0,282,1356,3,1,22,282,482,4,20
Case124,Turning & Milling Q.C.,ID4287,3/21/12 14:07,Variant 186,186,Ballnut,missing,12,regular,D,Quality Check 1,12,0,99,847,3,2,14,931,1413,5,18
Case124,Laser Marking - Machine 7,ID0998,3/21/12 16:20,Variant 186,186,Ballnut,missing,12,regular,D,Machine 7- Laser Marking,12,0,19,980,3,2,16,133,1546,6,18
Case124,Lapping - Machine 1,ID4718,3/22/12 7:46,Variant 186,186,Ballnut,missing,12,regular,D,Machine 1 - Lapping,12,0,14,466,3,3,7,926,2472,7,18
Case124,Final Inspection Q.C.,ID4287,3/23/12 12:16,Variant 186,186,Ballnut,missing,12,regular,D,Quality Check 1,0,0,105,736,3,4,12,1710,4182,8,16
Case124,Final Inspection Q.C.,ID4287,3/25/12 10:15,Variant 186,186,Ballnut,missing,12,regular,D,Quality Check 1,12,0,15,615,3,6,10,2759,6941,9,19
Case124,Packing,ID4820,3/26/12 1:00,Variant 186,186,Ballnut,missing,12,regular,D,Packing,12,0,60,60,3,0,1,885,7826,10,16
Case119,Turning & Milling - Machine 10,ID4132,3/20/12 15:57,Variant 187,187,Cylinder,missing,40,regular,S,Machine 10 - Grinding,0,0,525,957,3,1,15,0,0,1,19
Case119,Turning & Milling - Machine 10,ID4132,3/21/12 15:30,Variant 187,187,Cylinder,missing,40,regular,S,Machine 10 - Grinding,0,0,55,930,3,2,15,1413,1413,2,18
Case119,Turning & Milling - Machine 10,ID4132,3/22/12 17:48,Variant 187,187,Cylinder,missing,40,regular,S,Machine 10 - Grinding,1,0,630,1068,3,3,17,1578,2991,3,16
Case119,Turning & Milling - Machine 10,ID4641,3/23/12 6:51,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,2,0,335,411,3,4,6,783,3774,4,16
Case119,Turning & Milling - Machine 10,ID4132,3/25/12 17:45,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,7,0,626,1065,3,6,17,3534,7308,5,18
Case119,Turning & Milling - Machine 10,ID4132,3/26/12 18:00,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,6,0,570,1080,3,0,18,1455,8763,6,12
Case119,Turning & Milling - Machine 10,ID4132,3/27/12 17:47,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,6,0,570,1067,3,1,17,1427,10190,7,11
Case119,Turning & Milling - Machine 10,ID4794,3/28/12 4:21,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,1,0,405,261,3,2,4,634,10824,8,11
Case119,Turning & Milling - Machine 10,ID4132,3/28/12 17:37,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,7,0,617,1057,3,2,17,796,11620,9,10
Case119,Turning & Milling - Machine 10,ID4794,3/29/12 6:42,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,4,0,568,402,3,3,6,785,12405,10,10
Case119,Turning & Milling - Machine 10,ID4132,3/29/12 17:18,Variant 187,187,Cylinder,missing,40,regular,D,Machine 10 - Grinding,6,0,600,1038,3,3,17,636,13041,11,6
Case45,Turning & Milling - Machine 6,ID4794,3/20/12 20:05,Variant 188,188,Spur Gear,missing,15,deviant,S,Machine 6 - Turning & Milling,1,0,343,1205,3,1,20,0,0,1,20
Case45,Turning & Milling - Machine 6,ID4529,3/20/12 23:19,Variant 188,188,Spur Gear,missing,15,deviant,S,Machine 6 - Turning & Milling,1,0,192,1399,3,1,23,194,194,2,20
Case45,Turning & Milling - Machine 6,ID4529,3/21/12 3:23,Variant 188,188,Spur Gear,missing,15,deviant,D,Machine 6 - Turning & Milling,13,0,242,203,3,2,3,244,438,3,20
Case45,Turning & Milling Q.C.,ID4618,3/21/12 10:03,Variant 188,188,Spur Gear,missing,15,deviant,D,Quality Check 1,0,0,174,603,3,2,10,400,838,4,19
Case45,other,ID0997,3/26/12 15:57,Variant 188,188,Spur Gear,missing,15,deviant,D,Machine 8 - Turning & Milling,0,0,96,957,3,0,15,7554,8392,5,13
Case126,Turning & Milling - Machine 4,ID4429,3/21/12 1:15,Variant 6,6,Housing,missing,10,deviant,S,Machine 4 - Turning & Milling,0,0,75,75,3,2,1,0,0,1,20
Case126,Turning & Milling - Machine 4,ID4167,3/22/12 6:51,Variant 6,6,Housing,missing,10,deviant,S,Machine 4 - Turning & Milling,2,0,624,411,3,3,6,1776,1776,2,18
Case126,Turning & Milling - Machine 4,ID4932,3/22/12 7:57,Variant 6,6,Housing,missing,10,deviant,S,Machine 4 - Turning & Milling,0,0,60,477,3,3,7,66,1842,3,17
Case105,Turning & Milling - Machine 4,ID4167,3/21/12 6:34,Variant 189,189,Bearing,missing,15,regular,S,Machine 4 - Turning & Milling,0,0,436,394,3,2,6,0,0,1,21
Case105,Turning & Milling - Machine 4,ID4932,3/21/12 10:31,Variant 189,189,Bearing,missing,15,regular,D,Machine 4 - Turning & Milling,15,0,193,631,3,2,10,237,237,2,18
Case85,Turning & Milling - Machine 6,ID4794,3/21/12 16:57,Variant 2,2,Ballnut,missing,25,deviant,S,Machine 6 - Turning & Milling,2,0,576,1017,3,2,16,0,0,1,19
Case85,Turning & Milling - Machine 6,ID4794,3/21/12 18:00,Variant 2,2,Ballnut,missing,25,deviant,D,Machine 6 - Turning & Milling,4,0,62,1080,3,2,18,63,63,2,19
Case85,Turning & Milling - Machine 6,ID4529,3/22/12 0:31,Variant 2,2,Ballnut,missing,25,deviant,D,Machine 6 - Turning & Milling,4,0,249,31,3,3,0,391,454,3,18
Case135,Turning & Milling - Machine 5,ID4529,3/22/12 6:30,Variant 190,190,Housing,missing,500,deviant,S,Machine 5 - Turning & Milling,1,0,510,390,3,3,6,0,0,1,18
Case135,Turning & Milling - Machine 5,ID4718,3/22/12 9:59,Variant 190,190,Housing,missing,500,deviant,S,Machine 5 - Turning & Milling,0,0,178,599,3,3,9,209,209,2,17
Case135,Turning & Milling - Machine 5,ID4429,3/22/12 12:17,Variant 190,190,Housing,missing,500,deviant,S,Machine 5 - Turning & Milling,0,0,172,737,3,3,12,138,347,3,16
Case135,Turning & Milling - Machine 5,ID4529,3/23/12 1:23,Variant 190,190,Housing,missing,500,deviant,S,Machine 5 - Turning & Milling,0,0,310,83,3,4,1,786,1133,4,16
Case135,Turning & Milling - Machine 5,ID4529,3/23/12 2:57,Variant 190,190,Housing,missing,500,deviant,S,Machine 5 - Turning & Milling,0,0,1,177,3,4,2,94,1227,5,16
